_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.tsc,_source.rule.hipaa,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.nist_800_53,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.reason,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.directory,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.gpg13,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.uid,_source.data.dstuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.decoder.parent,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.srcip,_source.data.srcport,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.data.sca.check.previous_result,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.inode_before,_source.data.status,_source.data.protocol,_source.data.id,_source.data.url,_source.data.gid,_source.data.shell,_source.data.home
wazuh-alerts-4.x-2023.10.05,CZ3oAIsBOVAqq_lKHJ8f,1,1,machine-1,1,ubuntu, , ,13,FALSE,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  5 22:34:49 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=0),log,"Oct 5, 2023 @ 17:34:49.869",/var/log/auth.log,1696527289,"Oct 5, 2023 @ 17:34:49.869", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7""]", , , , , , , , , , , , ,"[""7.8"",""7.9""]",sohaib-virtual-machine,sudo,01/10/2005 22:34,192.168.204.130,0,root(uid=0),"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",pam,sohaib, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,5p3lAIsBOVAqq_lKXJ6e,1,1,machine-1,1,ubuntu, , ,92,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status half-configured php8.1:all 8.1.2-1ubuntu2.14,log,"Oct 5, 2023 @ 17:31:43.627",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.627", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,php8.1,all,8.1.2-1ubuntu2.14,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,553lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,73,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status installed php8.1:all 8.1.2-1ubuntu2.14,log,"Oct 5, 2023 @ 17:31:43.630",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.630", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,php8.1,all,8.1.2-1ubuntu2.14,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,653lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,75,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status installed libapache2-mod-php:all 2:8.1+92ubuntu1,log,"Oct 5, 2023 @ 17:31:43.652",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.652", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,libapache2-mod-php,all,2:8.1+92ubuntu1,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,7Z3lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,76,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status installed php:all 2:8.1+92ubuntu1,log,"Oct 5, 2023 @ 17:31:43.663",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.663", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,php,all,2:8.1+92ubuntu1,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,7p3lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,96,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status half-configured ufw:all 0.36.1-4ubuntu0.1,log,"Oct 5, 2023 @ 17:31:43.668",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.668", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,ufw,all,0.36.1-4ubuntu0.1,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,753lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,77,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:43 status installed ufw:all 0.36.1-4ubuntu0.1,log,"Oct 5, 2023 @ 17:31:43.671",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.671", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,ufw,all,0.36.1-4ubuntu0.1,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,8p3lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,98,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:44 status half-configured libc-bin:amd64 2.35-0ubuntu3.4,log,"Oct 5, 2023 @ 17:31:43.686",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.686", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,libc-bin,amd64,2.35-0ubuntu3.4,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,9Z3lAIsBOVAqq_lKXJ6f,1,1,machine-1,1,ubuntu, , ,80,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:31:44 status installed php8.1-cli:amd64 8.1.2-1ubuntu2.14,log,"Oct 5, 2023 @ 17:31:43.696",/var/log/dpkg.log,1696527103,"Oct 5, 2023 @ 17:31:43.696", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,php8.1-cli,amd64,8.1.2-1ubuntu2.14,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,EJ3qAIsBOVAqq_lKHJ8Z,1,1,machine-1,1,ubuntu, , ,15,FALSE,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  5 22:37:00 sohaib-virtual-machine pkexec: pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000),log,"Oct 5, 2023 @ 17:36:59.975",/var/log/auth.log,1696527419,"Oct 5, 2023 @ 17:36:59.975", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7""]", , , , , , , , , , , , ,"[""7.8"",""7.9""]",sohaib-virtual-machine,pkexec,01/10/2005 22:37,192.168.204.130,1000,root(uid=0),"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",pam, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,_J3nAIsBOVAqq_lKbJ5Y,1,1,machine-1,1,ubuntu, , ,12,FALSE,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  5 22:34:00 sohaib-virtual-machine pkexec: pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000),log,"Oct 5, 2023 @ 17:33:59.769",/var/log/auth.log,1696527239,"Oct 5, 2023 @ 17:33:59.769", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7""]", , , , , , , , , , , , ,"[""7.8"",""7.9""]",sohaib-virtual-machine,pkexec,01/10/2005 22:34,192.168.204.130,1000,root(uid=0),"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",pam, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,D53oAIsBOVAqq_lKWp-b,1,1,machine-1,1,ubuntu, , ,7,FALSE,3,"[""10.2.5""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""IV_32.2""]",pam,Oct  5 22:35:00 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root,log,"Oct 5, 2023 @ 17:35:00.397",/var/log/auth.log,1696527300,"Oct 5, 2023 @ 17:35:00.397", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7""]", , , , , , , , , , , , ,"[""7.8"",""7.9""]",sohaib-virtual-machine,sudo,01/10/2005 22:35,192.168.204.130, ,root, , , ,pam, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,KJ0ZAYsBOVAqq_lKQ59w,1,1,machine-1,1,ubuntu,/bin/diff,Trojaned version of file detected.,1,FALSE,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 5, 2023 @ 18:28:31.891",rootcheck,1696530511,"Oct 5, 2023 @ 18:28:31.891", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,KZ0ZAYsBOVAqq_lKQ59w,1,1,machine-1,1,ubuntu,/usr/bin/diff,Trojaned version of file detected.,2,FALSE,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 5, 2023 @ 18:28:31.925",rootcheck,1696530511,"Oct 5, 2023 @ 18:28:31.925", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,Dbai_4oBqcH43A2NJu_3,1,1,ubuntu,0,ubuntu, , ,1,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/boot/vmlinuz' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696119752', now it is '1696450007'
Old inode was: '655366', now it is '655678'
",log,"Oct 5, 2023 @ 11:35:44.428",syscheck,1696505744,"Oct 5, 2023 @ 11:35:44.428", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-10-04T20:06:47,25,0, , ,2023-10-01T00:22:32,scheduled,/boot/vmlinuz,da39a3ee5e6b4b0d3255bfef95601890afd80709,"[""mtime"",""inode""]",root,0,rwxrwxrwx,modified,d41d8cd98f00b204e9800998ecf8427e, ,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,655678,655366, , , , , , , 
wazuh-alerts-4.x-2023.10.05,ELai_4oBqcH43A2NJu_3,1,1,ubuntu,0,ubuntu,/bin/diff,Trojaned version of file detected.,2,FALSE,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 5, 2023 @ 11:35:47.390",rootcheck,1696505747,"Oct 5, 2023 @ 11:35:47.390", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,Hrai_4oBqcH43A2NN--A,1,1,ubuntu,0,ubuntu, , ,11,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/usr/bin/ldd' modified
Mode: scheduled
Changed attributes: mtime,inode,md5,sha1,sha256
Old modification time was: '1690360074', now it is '1695653150'
Old inode was: '924176', now it is '923588'
Old md5sum was: 'b4e337099c8fb26bc7f1045e32f7e628'
New md5sum is : 'f188b4a0a4f55666adf37f19ca1dc616'
Old sha1sum was: '3b2aaf8518452e3297cbf464588d48b1fdc83b58'
New sha1sum is : 'ec26b79b6a583240bafa333511d3ee030cbe9240'
Old sha256sum was: '379b089b238a1c6696a81ca36dd889dc04648ac7490a88dd95c59c8a5464ef3c'
New sha256sum is : '717d4597e7c63fc85b3280f95f196d5522299595054e506c8c5f2f75200b716b'
",log,"Oct 5, 2023 @ 11:37:43.361",syscheck,1696505863,"Oct 5, 2023 @ 11:37:43.361", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-09-25T14:45:50,5443,0,b4e337099c8fb26bc7f1045e32f7e628,379b089b238a1c6696a81ca36dd889dc04648ac7490a88dd95c59c8a5464ef3c,2023-07-26T08:27:54,scheduled,/usr/bin/ldd,ec26b79b6a583240bafa333511d3ee030cbe9240,"[""mtime"",""inode"",""md5"",""sha1"",""sha256""]",root,0,rwxr-xr-x,modified,f188b4a0a4f55666adf37f19ca1dc616,3b2aaf8518452e3297cbf464588d48b1fdc83b58,717d4597e7c63fc85b3280f95f196d5522299595054e506c8c5f2f75200b716b,923588,924176, , , , , , , 
wazuh-alerts-4.x-2023.10.05,Ibai_4oBqcH43A2NN--A,1,1,ubuntu,0,ubuntu, , ,14,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/usr/sbin/iconvconfig' modified
Mode: scheduled
Changed attributes: mtime,inode,md5,sha1,sha256
Old modification time was: '1690360074', now it is '1695653150'
Old inode was: '924336', now it is '923623'
Old md5sum was: 'a4a1959f8d2738f4e6cebad9f20f1d0c'
New md5sum is : 'e3f849498e65161220bf272d37e31fa2'
Old sha1sum was: '78f82cb705e81f3ca404abbe107b8479b9c2a509'
New sha1sum is : '941a7c4ce67b68f8e36b93e4ecd04d5ffd1186b4'
Old sha256sum was: '46f550c55bc5a2e760f150a09bdb2da97a4f8134cd837aadce2a12ab8043bbc9'
New sha256sum is : '2719ee235acaa4273710cf93004a1ba961275b27ff1c4383767b34458fbe3ca2'
",log,"Oct 5, 2023 @ 11:38:10.864",syscheck,1696505890,"Oct 5, 2023 @ 11:38:10.864", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-09-25T14:45:50,31128,0,a4a1959f8d2738f4e6cebad9f20f1d0c,46f550c55bc5a2e760f150a09bdb2da97a4f8134cd837aadce2a12ab8043bbc9,2023-07-26T08:27:54,scheduled,/usr/sbin/iconvconfig,941a7c4ce67b68f8e36b93e4ecd04d5ffd1186b4,"[""mtime"",""inode"",""md5"",""sha1"",""sha256""]",root,0,rwxr-xr-x,modified,e3f849498e65161220bf272d37e31fa2,78f82cb705e81f3ca404abbe107b8479b9c2a509,2719ee235acaa4273710cf93004a1ba961275b27ff1c4383767b34458fbe3ca2,923623,924336, , , , , , , 
wazuh-alerts-4.x-2023.10.05,Irai_4oBqcH43A2NN--A,1,1,ubuntu,0,ubuntu, , ,15,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/usr/sbin/ldconfig.real' modified
Mode: scheduled
Changed attributes: mtime,inode,md5,sha1,sha256
Old modification time was: '1690360074', now it is '1695653150'
Old inode was: '924067', now it is '918424'
Old md5sum was: 'a751b75fa940094af9bce00b2534a80f'
New md5sum is : '71fc158e3c08034b4cc4ae7d6c0eaee7'
Old sha1sum was: '814be97d4f36e1e10f674d768d432f1c5cfbc9a9'
New sha1sum is : '8cf0a56afa98d5d65c8b84ad2506639d3a8a4829'
Old sha256sum was: '90f23ac3207dd74191ea8498ed03767735aec53ac64638013e06d150fe242e23'
New sha256sum is : 'fdfbca8ae40e05bcde6cdf82d9d892ae518d482b6a79395701bca832bb82c053'
",log,"Oct 5, 2023 @ 11:38:25.544",syscheck,1696505905,"Oct 5, 2023 @ 11:38:25.544", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-09-25T14:45:50,1213960,0,a751b75fa940094af9bce00b2534a80f,90f23ac3207dd74191ea8498ed03767735aec53ac64638013e06d150fe242e23,2023-07-26T08:27:54,scheduled,/usr/sbin/ldconfig.real,8cf0a56afa98d5d65c8b84ad2506639d3a8a4829,"[""mtime"",""inode"",""md5"",""sha1"",""sha256""]",root,0,rwxr-xr-x,modified,71fc158e3c08034b4cc4ae7d6c0eaee7,814be97d4f36e1e10f674d768d432f1c5cfbc9a9,fdfbca8ae40e05bcde6cdf82d9d892ae518d482b6a79395701bca832bb82c053,918424,924067, , , , , , , 
wazuh-alerts-4.x-2023.10.05,9p3VAIsBOVAqq_lK9p22,1,1,machine-1,1,ubuntu, , ,2,FALSE,3,"[""10.2.5"",""10.2.2""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""IV_32.2""]",sudo,Oct  5 22:14:54 sohaib-virtual-machine sudo:   sohaib : TTY=pts/1 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/apt update,log,"Oct 5, 2023 @ 17:14:53.713",/var/log/auth.log,1696526094,"Oct 5, 2023 @ 17:14:53.713", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7"",""AC.6""]", , , , , , , , , , , , ,"[""7.6"",""7.8"",""7.13""]",sohaib-virtual-machine,sudo,01/10/2005 22:14,192.168.204.130, ,root,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",sudo,sohaib,pts/1,/home/sohaib,/usr/bin/apt update,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,953VAIsBOVAqq_lK9p22,1,1,machine-1,1,ubuntu, , ,5,FALSE,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  5 22:14:54 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000),log,"Oct 5, 2023 @ 17:14:53.758",/var/log/auth.log,1696526094,"Oct 5, 2023 @ 17:14:53.758", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7""]", , , , , , , , , , , , ,"[""7.8"",""7.9""]",sohaib-virtual-machine,sudo,01/10/2005 22:14,192.168.204.130,1000,root(uid=0),"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",pam,sohaib, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,B53YAIsBOVAqq_lKzZ4n,1,1,machine-1,1,ubuntu, , ,9,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-05 22:18:08 status half-configured libx11-xcb1:amd64 2:1.7.5-1ubuntu0.2,log,"Oct 5, 2023 @ 17:18:07.966",/var/log/dpkg.log,1696526288,"Oct 5, 2023 @ 17:18:07.966", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,libx11-xcb1,amd64,2:1.7.5-1ubuntu0.2,"[""4.10""]", , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
